"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
11.07.2023 14:10:00,  986.87,   31.58,  305.88,   12.28,   30.76,   46.49,   14.30,   32.19,    9.06,   14.49, 1121.99,    2.90,    6.17,  197.10,    0.00,    0.00,  794.15, 1499.30, 1705.90,   45.14,  412.60
11.07.2023 14:20:00,  986.76,   31.95,  306.27,   12.65,   30.87,   47.48,   14.66,   32.82,    9.29,   14.85, 1120.35,    2.35,    4.24,  209.70,    0.00,    0.00,  548.32, 1063.97, 1622.58,   45.20,  412.70
11.07.2023 14:30:00,  986.63,   32.26,  306.59,   12.80,   30.63,   48.31,   14.80,   33.52,    9.38,   15.00, 1119.00,    3.92,    6.13,  205.80,    0.00,    0.00,  608.48, 1174.73, 1650.89,   45.25,  412.80
11.07.2023 14:40:00,  986.51,   32.37,  306.71,   12.88,   30.60,   48.61,   14.88,   33.74,    9.43,   15.08, 1118.43,    3.76,    6.73,  200.40,    0.00,    0.00,  807.53, 1502.18, 1556.87,   45.31,  412.80
11.07.2023 14:50:00,  986.34,   32.53,  306.88,   12.79,   30.15,   49.05,   14.79,   34.26,    9.38,   14.99, 1117.69,    3.40,    7.89,  192.60,    0.00,    0.00,  790.32, 1480.28, 1512.13,   45.35,  413.20
11.07.2023 15:00:00,  986.28,   32.47,  306.83,   12.31,   29.31,   48.89,   14.33,   34.56,    9.09,   14.53, 1118.03,    4.55,    7.08,  210.60,    0.00,    0.00,  644.22, 1216.07, 1489.82,   45.41,  413.30
11.07.2023 15:10:00,  986.15,   32.52,  306.89,   12.50,   29.61,   49.03,   14.52,   34.51,    9.21,   14.72, 1117.62,    3.92,    6.80,  214.10,    0.00,    0.00,  694.06, 1305.03, 1484.30,   45.49,  413.40
11.07.2023 15:20:00,  986.06,   32.85,  307.23,   12.70,   29.44,   49.94,   14.70,   35.24,    9.33,   14.91, 1116.23,    4.13,    6.42,  187.90,    0.00,    0.00,  746.98, 1399.96, 1440.32,   45.55,  413.40
11.07.2023 15:30:00,  985.97,   32.75,  307.14,   12.31,   28.86,   49.66,   14.33,   35.33,    9.09,   14.54, 1116.66,    5.09,    8.15,  200.90,    0.00,    0.00,  727.02, 1360.60, 1391.40,   45.61,  413.00
11.07.2023 15:40:00,  985.93,   32.60,  306.99,   12.21,   28.91,   49.25,   14.24,   35.01,    9.03,   14.44, 1117.20,    4.93,    7.59,  209.60,    0.00,    0.00,  677.19, 1259.55, 1319.17,   45.65,  412.80
11.07.2023 15:50:00,  985.82,   32.73,  307.13,   12.52,   29.29,   49.61,   14.53,   35.08,    9.22,   14.74, 1116.47,    3.51,    6.61,  195.80,    0.00,    0.00,  676.19, 1267.65, 1282.69,   45.66,  412.70
11.07.2023 16:00:00,  985.70,   33.06,  307.47,   12.59,   28.90,   50.53,   14.60,   35.93,    9.27,   14.82, 1115.10,    4.89,    8.18,  189.30,    0.00,    0.00,  624.71, 1167.40, 1254.74,   45.69,  412.50
11.07.2023 16:10:00,  985.64,   32.98,  307.40,   12.44,   28.73,   50.31,   14.45,   35.86,    9.17,   14.66, 1115.39,    4.03,    7.21,  212.70,    0.00,    0.00,  594.42, 1113.06, 1122.34,   45.72,  412.30
11.07.2023 16:20:00,  985.51,   33.11,  307.54,   12.52,   28.67,   50.68,   14.53,   36.15,    9.22,   14.74, 1114.74,    2.68,    6.29,  226.70,    0.00,    0.00,  561.60, 1052.66, 1105.76,   45.73,  412.30
11.07.2023 16:30:00,  985.38,   33.28,  307.72,   12.21,   27.83,   51.16,   14.24,   36.92,    9.04,   14.45, 1114.10,    3.91,    5.93,  214.00,    0.00,    0.00,  531.15,  991.22, 1005.58,   45.77,  412.40
11.07.2023 16:40:00,  985.29,   33.26,  307.71,   12.53,   28.45,   51.10,   14.54,   36.56,    9.23,   14.76, 1113.94,    3.52,    4.66,  190.60,    0.00,    0.00,  445.76,  828.22,  970.87,   45.84,  412.70
11.07.2023 16:50:00,  985.18,   32.93,  307.39,   13.08,   30.06,   50.17,   15.08,   35.09,    9.58,   15.31, 1114.78,    4.87,    6.67,  185.80,    0.00,    0.00,  523.40,  969.53, 1007.88,   45.88,  412.60
11.07.2023 17:00:00,  985.06,   32.99,  307.46,   13.21,   30.20,   50.34,   15.20,   35.14,    9.66,   15.43, 1114.37,    3.25,    4.57,  171.30,    0.00,    0.00,  391.15,  732.93,  904.50,   45.86,  412.80
11.07.2023 17:10:00,  984.97,   33.38,  307.86,   13.01,   29.18,   51.45,   15.01,   36.44,    9.54,   15.24, 1112.93,    2.06,    3.51,  201.00,    0.00,    0.00,  304.42,  584.18,  845.16,   45.80,  412.60
11.07.2023 17:20:00,  984.89,   33.41,  307.90,   12.63,   28.40,   51.53,   14.64,   36.90,    9.30,   14.86, 1112.90,    2.95,    4.92,  215.40,    0.00,    0.00,  401.71,  745.60,  767.26,   45.77,  412.40
11.07.2023 17:30:00,  984.73,   33.50,  308.00,   12.81,   28.59,   51.79,   14.81,   36.99,    9.41,   15.04, 1112.31,    2.42,    4.34,  233.30,    0.00,    0.00,  377.88,  705.52,  725.20,   45.76,  412.70
11.07.2023 17:40:00,  984.66,   33.57,  308.08,   12.55,   28.00,   52.00,   14.56,   37.44,    9.25,   14.79, 1112.09,    2.50,    5.01,  213.70,    0.00,    0.00,  342.82,  636.07,  683.55,   45.79,  412.80
11.07.2023 17:50:00,  984.59,   33.87,  308.39,   12.28,   27.05,   52.87,   14.30,   38.57,    9.09,   14.53, 1111.03,    2.56,    5.24,  218.10,    0.00,    0.00,  315.28,  587.62,  613.61,   45.84,  412.90
11.07.2023 18:00:00,  984.49,   33.67,  308.19,   12.16,   27.15,   52.29,   14.20,   38.09,    9.02,   14.42, 1111.69,    2.59,    4.04,  196.20,    0.00,    0.00,  274.73,  508.22,  542.86,   45.88,  413.10
11.07.2023 18:10:00,  984.41,   33.62,  308.15,   12.29,   27.46,   52.14,   14.32,   37.82,    9.10,   14.54, 1111.72,    3.61,    5.11,  201.30,    0.00,    0.00,  249.82,  461.09,  483.39,   45.38,  413.80
11.07.2023 18:20:00,  984.33,   33.42,  307.96,   12.50,   28.15,   51.56,   14.51,   37.05,    9.22,   14.75, 1112.27,    3.04,    4.64,  208.30,    0.00,    0.00,  216.06,  399.42,  437.45,   44.70,  414.30
11.07.2023 18:30:00,  984.34,   33.10,  307.64,   12.46,   28.58,   50.65,   14.48,   36.17,    9.20,   14.71, 1113.47,    3.04,    4.76,  221.10,    0.00,    0.00,  148.09,  279.35,  350.63,   44.29,  414.00
11.07.2023 18:40:00,  984.33,   32.82,  307.36,   12.49,   29.10,   49.86,   14.51,   35.35,    9.22,   14.74, 1114.46,    2.29,    3.42,  222.30,    0.00,    0.00,  112.43,  219.02,  284.30,   44.00,  414.30
11.07.2023 18:50:00,  984.37,   32.64,  307.17,   12.62,   29.63,   49.36,   14.62,   34.73,    9.29,   14.86, 1115.11,    1.74,    2.26,  216.60,    0.00,    0.00,  125.76,  234.11,  284.48,   43.72,  415.00
11.07.2023 19:00:00,  984.36,   32.75,  307.28,   12.59,   29.40,   49.66,   14.60,   35.06,    9.28,   14.83, 1114.71,    1.22,    1.82,  208.60,    0.00,    0.00,  117.09,  225.92,  280.06,   43.41,  415.10
11.07.2023 19:10:00,  984.23,   32.33,  306.87,   12.40,   29.73,   48.50,   14.42,   34.08,    9.16,   14.65, 1116.17,    1.38,    2.02,  260.00,    0.00,    0.00,   68.76,  150.38,  164.19,   43.11,  415.30
11.07.2023 19:20:00,  984.10,   32.19,  306.74,   12.10,   29.38,   48.12,   14.14,   33.98,    8.99,   14.37, 1116.66,    1.18,    1.60,  262.10,    0.00,    0.00,   67.20,  146.43,  157.86,   42.81,  414.70
11.07.2023 19:30:00,  983.98,   32.11,  306.67,   12.12,   29.55,   47.91,   14.16,   33.75,    9.00,   14.39, 1116.80,    1.00,    1.43,  266.10,    0.00,    0.00,   53.58,  119.40,  131.92,   42.52,  414.70
11.07.2023 19:40:00,  983.82,   32.02,  306.60,   11.96,   29.38,   47.66,   14.00,   33.66,    8.90,   14.23, 1117.02,    1.71,    2.31,  306.80,    0.00,    0.00,   34.46,   78.93,  102.20,   42.25,  414.50
11.07.2023 19:50:00,  983.65,   31.79,  306.38,   12.12,   30.08,   47.05,   14.15,   32.90,    9.00,   14.39, 1117.60,    1.73,    2.17,  321.90,    0.00,    0.00,   26.82,   59.70,   61.39,   41.93,  415.00
11.07.2023 20:00:00,  983.50,   31.68,  306.28,   12.13,   30.29,   46.76,   14.16,   32.59,    9.01,   14.40, 1117.83,    1.92,    2.25,  331.20,    0.00,    0.00,   23.25,   49.27,   59.78,   41.57,  415.30
11.07.2023 20:10:00,  983.35,   31.21,  305.83,   13.22,   33.42,   45.53,   15.22,   30.31,    9.68,   15.47, 1118.93,    1.24,    1.95,   24.02,    0.00,    0.00,   15.80,   34.93,   42.96,   41.18,  420.10
11.07.2023 20:20:00,  983.22,   29.82,  304.44,   14.11,   38.35,   42.05,   16.13,   25.93,   10.27,   16.40, 1123.51,    0.44,    0.99,   44.51,    0.00,    0.00,    3.41,   16.32,   23.17,   40.81,  426.90
11.07.2023 20:30:00,  983.01,   29.47,  304.11,   13.59,   37.81,   41.22,   15.58,   25.63,    9.92,   15.85, 1124.81,    0.70,    2.15,  359.10,    0.00,    0.00,    0.00,    8.12,   11.73,   40.45,  424.20
11.07.2023 20:40:00,  982.96,   29.66,  304.30,   13.48,   37.15,   41.67,   15.48,   26.19,    9.85,   15.75, 1124.09,    2.04,    2.71,  353.90,    0.00,    0.00,    0.00,    3.45,    5.08,   40.08,  421.50
11.07.2023 20:50:00,  982.97,   29.12,  303.76,   13.71,   38.89,   40.39,   15.71,   24.68,   10.00,   15.98, 1126.01,    0.61,    1.67,   28.51,    0.00,    0.00,    0.00,    1.14,    2.05,   39.70,  424.40
11.07.2023 21:00:00,  982.97,   28.50,  303.14,   13.46,   39.67,   38.97,   15.46,   23.51,    9.84,   15.73, 1128.43,    0.33,    0.51,  153.40,    0.00,    0.00,    0.00,    0.00,    0.00,   39.32,  425.50
11.07.2023 21:10:00,  983.09,   28.06,  302.68,   13.48,   40.73,   37.99,   15.47,   22.52,    9.85,   15.74, 1130.21,    0.18,    0.34,   43.55,    0.00,    0.00,    0.00,    0.00,    0.00,   38.97,  425.20
11.07.2023 21:20:00,  983.07,   27.69,  302.31,   13.77,   42.41,   37.18,   15.77,   21.41,   10.04,   16.04, 1131.45,    0.62,    1.33,   23.72,    0.00,    0.00,    0.00,    0.00,    0.00,   38.62,  427.50
11.07.2023 21:30:00,  982.93,   27.31,  301.94,   14.06,   44.21,   36.36,   16.08,   20.29,   10.24,   16.35, 1132.59,    0.67,    1.44,   22.32,    0.00,    0.00,    0.00,    0.00,    0.00,   38.28,  432.20
11.07.2023 21:40:00,  982.86,   26.91,  301.55,   14.11,   45.40,   35.52,   16.13,   19.39,   10.27,   16.41, 1133.99,    0.64,    1.08,   49.26,    0.00,    0.00,    0.00,    0.00,    0.00,   37.93,  433.40
11.07.2023 21:50:00,  982.70,   26.38,  301.03,   14.37,   47.64,   34.43,   16.40,   18.03,   10.45,   16.69, 1135.69,    0.62,    1.16,  357.10,    0.00,    0.00,    0.00,    0.00,    0.00,   37.58,  438.70
11.07.2023 22:00:00,  982.70,   26.24,  300.89,   13.71,   46.02,   34.15,   15.71,   18.43,   10.01,   15.99, 1136.52,    0.77,    1.10,  244.60,    0.00,    0.00,    0.00,    0.00,    0.00,   37.24,  433.10
11.07.2023 22:10:00,  982.64,   26.04,  300.69,   14.00,   47.45,   33.75,   16.01,   17.73,   10.20,   16.30, 1137.08,    0.59,    1.11,   62.88,    0.00,    0.00,    0.00,    0.00,    0.00,   36.91,  437.80
11.07.2023 22:20:00,  982.57,   25.43,  300.09,   14.33,   50.24,   32.55,   16.35,   16.20,   10.42,   16.64, 1139.17,    0.87,    1.57,   95.90,    0.00,    0.00,    0.00,    0.00,    0.00,   36.60,  446.00
11.07.2023 22:30:00,  982.65,   25.16,  299.81,   13.77,   49.24,   32.03,   15.77,   16.26,   10.04,   16.05, 1140.56,    1.55,    2.47,  226.50,    0.00,    0.00,    0.00,    0.00,    0.00,   36.28,  441.40
11.07.2023 22:40:00,  982.57,   25.35,  300.00,   13.83,   48.86,   32.39,   15.83,   16.57,   10.08,   16.11, 1139.71,    1.39,    1.97,  200.90,    0.00,    0.00,    0.00,    0.00,    0.00,   35.97,  442.40
11.07.2023 22:50:00,  982.34,   25.19,  299.86,   14.07,   50.13,   32.09,   16.09,   16.00,   10.25,   16.38, 1139.94,    1.06,    1.65,  196.50,    0.00,    0.00,    0.00,    0.00,    0.00,   35.66,  444.10
11.07.2023 23:00:00,  982.18,   24.95,  299.64,   14.31,   51.64,   31.63,   16.34,   15.30,   10.41,   16.63, 1140.56,    1.15,    2.18,  217.90,    0.00,    0.00,    0.00,    0.00,    0.00,   35.40,  451.80
11.07.2023 23:10:00,  982.29,   24.67,  299.35,   14.59,   53.45,   31.11,   16.63,   14.48,   10.60,   16.93, 1141.63,    0.88,    1.45,  186.40,    0.00,    0.00,    0.00,    0.00,    0.00,   35.16,  470.50
11.07.2023 23:20:00,  982.32,   24.39,  299.06,   14.25,   53.18,   30.59,   16.27,   14.32,   10.37,   16.56, 1142.90,    0.86,    3.10,  175.90,    0.00,    0.00,    0.00,    0.00,    0.00,   34.92,  451.80
11.07.2023 23:30:00,  982.41,   23.83,  298.49,   13.85,   53.59,   29.58,   15.85,   13.73,   10.10,   16.14, 1145.35,    1.52,    3.22,  191.90,    0.00,    0.00,    0.00,    0.00,    0.00,   34.68,  451.80
11.07.2023 23:40:00,  982.37,   23.39,  298.05,   14.27,   56.54,   28.81,   16.29,   12.52,   10.38,   16.58, 1146.80,    0.84,    1.43,  171.60,    0.00,    0.00,    0.00,    0.00,    0.00,   34.43,  462.20
11.07.2023 23:50:00,  982.14,   23.12,  297.80,   14.71,   59.15,   28.34,   16.77,   11.58,   10.69,   17.07, 1147.37,    0.91,    1.71,  178.80,    0.00,    0.00,    0.00,    0.00,    0.00,   34.18,  466.10
12.07.2023 00:00:00,  981.98,   23.16,  297.86,   14.59,   58.52,   28.41,   16.63,   11.79,   10.60,   16.93, 1147.09,    1.30,    1.94,  191.30,    0.00,    0.00,    0.00,    0.00,    0.00,   33.94,  464.60
12.07.2023 00:10:00,  981.99,   23.16,  297.85,   14.50,   58.19,   28.41,   16.53,   11.88,   10.54,   16.84, 1147.14,    0.75,    1.69,  141.90,    0.00,    0.00,    0.00,    0.00,    0.00,   33.72,  474.00
12.07.2023 00:20:00,  982.26,   23.20,  297.87,   14.52,   58.13,   28.48,   16.56,   11.93,   10.55,   16.86, 1147.29,    0.68,    1.52,  110.90,    0.00,    0.00,    0.00,    0.00,    0.00,   33.51,  468.20
12.07.2023 00:30:00,  982.38,   23.02,  297.68,   14.51,   58.75,   28.17,   16.55,   11.62,   10.55,   16.85, 1148.13,    0.80,    1.43,  180.30,    0.00,    0.00,    0.00,    0.00,    0.00,   33.33,  469.30
12.07.2023 00:40:00,  982.53,   22.89,  297.54,   14.31,   58.43,   27.95,   16.33,   11.62,   10.40,   16.62, 1148.91,    1.18,    2.18,  180.40,    0.00,    0.00,    0.00,    0.00,    0.00,   33.19,  462.50
12.07.2023 00:50:00,  982.56,   22.68,  297.32,   14.86,   61.33,   27.60,   16.93,   10.67,   10.79,   17.23, 1149.50,    0.96,    2.51,  186.40,    0.00,    0.00,    0.00,    0.00,    0.00,   33.11,  470.70
12.07.2023 01:00:00,  982.50,   22.56,  297.21,   14.89,   61.89,   27.40,   16.96,   10.44,   10.81,   17.26, 1149.88,    1.68,    2.82,  191.90,    0.00,    0.00,    0.00,    0.00,    0.00,   33.30,  470.70
12.07.2023 01:10:00,  982.45,   22.49,  297.14,   14.82,   61.88,   27.28,   16.88,   10.40,   10.76,   17.18, 1150.13,    1.31,    2.67,  185.40,    0.00,    0.00,    0.00,    0.00,    0.00,   33.50,  469.10
12.07.2023 01:20:00,  982.27,   22.47,  297.14,   14.82,   61.94,   27.25,   16.88,   10.37,   10.76,   17.18, 1149.99,    1.43,    2.60,  170.90,    0.00,    0.00,    0.00,    0.00,    0.00,   33.60,  472.30
12.07.2023 01:30:00,  982.25,   22.38,  297.05,   14.64,   61.57,   27.10,   16.69,   10.41,   10.63,   16.99, 1150.41,    2.25,    7.41,  192.20,    0.00,    0.00,    0.00,    0.00,    0.00,   33.63,  470.20
12.07.2023 01:40:00,  982.10,   25.00,  299.69,   14.26,   51.33,   31.73,   16.29,   15.44,   10.38,   16.58, 1140.30,    5.67,   10.89,  212.50,    0.00,    0.00,    0.00,    0.00,    0.00,   33.63,  434.60
12.07.2023 01:50:00,  981.99,   26.57,  301.28,   14.56,   47.68,   34.82,   16.60,   18.22,   10.58,   16.91, 1134.06,    6.41,    9.30,  213.30,    0.00,    0.00,    0.00,    0.00,    0.00,   33.61,  426.30
12.07.2023 02:00:00,  981.96,   26.58,  301.29,   14.88,   48.66,   34.84,   16.95,   17.89,   10.81,   17.26, 1133.83,    7.90,   11.10,  211.40,    0.00,    0.00,    0.00,    0.00,    0.00,   33.64,  426.60
12.07.2023 02:10:00,  981.99,   25.79,  300.50,   15.36,   52.58,   33.25,   17.48,   15.77,   11.15,   17.80, 1136.63,    9.94,   13.75,  213.20,    0.00,    0.00,    0.00,    0.00,    0.00,   33.70,  422.60
12.07.2023 02:20:00,  981.86,   25.03,  299.75,   15.48,   55.40,   31.78,   17.61,   14.18,   11.23,   17.93, 1139.32,    8.73,   13.89,  214.30,    0.00,    0.00,    0.00,    0.00,    0.00,   33.72,  420.70
12.07.2023 02:30:00,  982.28,   24.62,  299.30,   15.50,   56.85,   31.02,   17.63,   13.38,   11.24,   17.95, 1141.37,    9.54,   14.93,  216.90,    0.00,    0.00,    0.00,    0.00,    0.00,   33.69,  419.70
12.07.2023 02:40:00,  982.23,   24.40,  299.08,   15.55,   57.80,   30.61,   17.69,   12.92,   11.28,   18.01, 1142.13,    8.45,   11.79,  210.40,    0.00,    0.00,    0.00,    0.00,    0.00,   33.59,  419.80
12.07.2023 02:50:00,  982.21,   24.17,  298.85,   15.61,   58.84,   30.19,   17.77,   12.43,   11.33,   18.09, 1142.95,    6.22,    8.09,  217.80,    0.00,    0.00,    0.00,    0.00,    0.00,   33.46,  420.60
12.07.2023 03:00:00,  982.17,   23.94,  298.62,   15.60,   59.62,   29.78,   17.75,   12.02,   11.32,   18.08, 1143.80,    4.43,    6.67,  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,   33.32,  421.00
12.07.2023 03:10:00,  982.13,   23.86,  298.55,   15.59,   59.87,   29.64,   17.74,   11.89,   11.31,   18.07, 1144.06,    3.16,    4.56,  196.20,    0.00,    0.00,    0.00,    0.00,    0.00,   33.20,  421.70
12.07.2023 03:20:00,  982.13,   23.81,  298.50,   15.50,   59.70,   29.55,   17.64,   11.91,   11.25,   17.96, 1144.30,    3.49,    5.53,  188.50,    0.00,    0.00,    0.00,    0.00,    0.00,   33.08,  422.10
12.07.2023 03:30:00,  982.19,   23.64,  298.32,   15.50,   60.30,   29.25,   17.64,   11.61,   11.24,   17.96, 1145.03,    3.68,    5.67,  198.00,    0.00,    0.00,    0.00,    0.00,    0.00,   32.99,  421.90
12.07.2023 03:40:00,  982.10,   23.46,  298.15,   15.51,   60.99,   28.93,   17.65,   11.29,   11.25,   17.97, 1145.61,    3.41,    5.06,  199.30,    0.00,    0.00,    0.00,    0.00,    0.00,   32.92,  421.80
12.07.2023 03:50:00,  981.98,   23.30,  298.00,   15.48,   61.46,   28.65,   17.61,   11.04,   11.23,   17.93, 1146.11,    3.52,    4.56,  193.50,    0.00,    0.00,    0.00,    0.00,    0.00,   32.83,  422.30
12.07.2023 04:00:00,  981.96,   23.18,  297.88,   15.56,   62.24,   28.45,   17.71,   10.74,   11.29,   18.03, 1146.51,    2.79,    3.78,  189.80,    0.00,    0.00,    0.00,    0.00,    0.00,   32.75,  422.70
12.07.2023 04:10:00,  981.93,   22.95,  297.65,   15.70,   63.66,   28.05,   17.86,   10.19,   11.39,   18.19, 1147.29,    3.09,    4.21,  188.40,    0.00,    0.00,    0.00,    1.44,    2.08,   32.68,  423.60
12.07.2023 04:20:00,  982.01,   22.65,  297.34,   15.86,   65.53,   27.55,   18.05,    9.50,   11.51,   18.38, 1148.46,    3.49,    5.16,  189.10,    0.00,    0.00,    0.00,    3.56,    5.44,   32.60,  424.20
12.07.2023 04:30:00,  982.05,   22.49,  297.18,   15.94,   66.50,   27.28,   18.14,    9.14,   11.57,   18.47, 1149.09,    2.62,    3.90,  202.70,    0.00,    0.00,    2.07,    8.28,   11.68,   32.51,  424.00
12.07.2023 04:40:00,  982.25,   22.35,  297.02,   15.99,   67.29,   27.05,   18.20,    8.85,   11.61,   18.53, 1149.85,    3.12,    4.49,  202.10,    0.00,    0.00,    6.91,   17.11,   23.34,   32.41,  423.50
12.07.2023 04:50:00,  982.56,   22.24,  296.88,   16.03,   67.91,   26.87,   18.25,    8.62,   11.63,   18.57, 1150.62,    3.35,    4.52,  209.00,    0.00,    0.00,   13.30,   28.54,   33.53,   32.31,  424.10
12.07.2023 05:00:00,  982.76,   22.11,  296.73,   16.05,   68.53,   26.66,   18.27,    8.39,   11.65,   18.59, 1151.35,    3.94,    4.97,  216.90,    0.00,    0.00,   19.34,   40.07,   45.69,   32.22,  423.70
12.07.2023 05:10:00,  982.63,   22.06,  296.69,   16.04,   68.70,   26.58,   18.26,    8.32,   11.64,   18.58, 1151.40,    2.99,    4.29,  205.20,    0.00,    0.00,   27.66,   56.87,   69.18,   32.12,  423.70
12.07.2023 05:20:00,  982.60,   22.03,  296.67,   16.05,   68.86,   26.53,   18.27,    8.26,   11.65,   18.59, 1151.48,    2.37,    3.74,  188.90,    0.00,    0.00,   43.74,   88.32,  113.07,   32.02,  424.20
12.07.2023 05:30:00,  982.83,   22.04,  296.66,   16.06,   68.87,   26.55,   18.28,    8.26,   11.65,   18.60, 1151.70,    1.98,    3.19,  220.00,    0.00,    0.00,   62.17,  123.85,  131.24,   31.94,  423.70
12.07.2023 05:40:00,  982.85,   22.00,  296.61,   16.09,   69.17,   26.48,   18.32,    8.16,   11.67,   18.64, 1151.87,    2.50,    3.22,  224.00,    0.00,    0.00,   74.12,  145.99,  170.21,   31.90,  424.10
12.07.2023 05:50:00,  982.68,   22.02,  296.65,   16.15,   69.33,   26.51,   18.38,    8.13,   11.72,   18.71, 1151.56,    2.18,    2.87,  203.30,    0.00,    0.00,   88.64,  172.88,  198.43,   31.92,  424.60
12.07.2023 06:00:00,  982.76,   22.16,  296.78,   16.23,   69.09,   26.74,   18.48,    8.27,   11.78,   18.80, 1151.07,    1.74,    2.67,  196.30,    0.00,    0.00,  125.78,  244.83,  303.44,   31.99,  425.60
12.07.2023 06:10:00,  982.76,   22.56,  297.18,   16.31,   67.78,   27.40,   18.57,    8.83,   11.84,   18.90, 1149.47,    2.09,    3.28,  188.40,    0.00,    0.00,  156.94,  303.78,  332.82,   32.14,  424.90
12.07.2023 06:20:00,  982.77,   22.81,  297.43,   16.25,   66.51,   27.82,   18.50,    9.32,   11.79,   18.83, 1148.54,    2.62,    4.01,  190.20,    0.00,    0.00,  160.66,  310.09,  329.10,   32.40,  424.00
12.07.2023 06:30:00,  982.77,   23.10,  297.73,   15.54,   62.47,   28.31,   17.69,   10.62,   11.27,   18.00, 1147.78,    4.56,    6.16,  217.20,    0.00,    0.00,  205.11,  387.21,  463.67,   32.68,  421.60
